,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
5363,בעקבות שאלות שנשאלנו ובעקבות ההסתייגויות שבעקבות ההעברה תוסר נשאלנו חוקי עזר שנמצאים בתהליך שאושרו על-ידי מועצת הרשות המקומית והועברו לשר הפנים ההסדר הקיים ובין יאושרו בהמשך תום הליך החקיקה הבדיקה המשפטית שערכנו ועמדה מקובלת הייעוץ המשפטי הפנים למיטב הבנתי לכשתשתנה סמכות השר תתקבל השר חייב לפעול ההסדר כלומר עזר שיגיע לשולחנו ויצטרך להחליט במהלך התקופה שלאחר חקיקת ההסדר יוכל לפעול ההסדר הישן כלומר מועצת מקומית תגיש לשר עזר שבו דנה והשר טרם החליט לגביה חייב להחליט לגביה ההסדר ההסדר הקיים,קורונה,0.7657256,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
5658,דיברת שלוש הפחתות באיזו פעימה שנייה שלישית אמרנו שהוועדה תבחן פוגע במגדלי הדגים פוגע זוכר היטב,בריאות,0.7648781,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
4492,לקראת הצבעות הצבעות פרק ז שכירות מוסדית 46 התכנון והבנייה התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2022 התשפא-2021,כלכלי,0.7638421,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
8947,החינוך התרבות והספורט תלמידי תיכונים בישראל האחרון בישראל מבחינת כמות הפעילות הגופנית ארגון הבריאות העולמי מירב ארי זוהיר בהלול ושל גמאל זחאלקה,חינוך,0.76349825,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
19177,ובאמת מרב העקשנות לפתור הבעיה שהיום נוכל לסיים ולהביא לאישור,ניצולי שואה,0.76310104,"('0.008*""האוצר"" + 0.005*""החלטה"" + 0.005*""לקיים"" + 0.005*""השואה"" + 0.005*""שרים"" + 0.004*""בסופו"" + 0.004*""ניצולי"" + 0.004*""הדברים"" + 0.003*""העניין"" + 0.003*""שואה""',)",2
13958,השגה וביטול ועדות שומה סעיפים 13614 13618 137ד ו-138ב להצעת ההתייעלות הכלכלית חקיקה להשגת יעדי התקציב לשנים ו-2018,כלכלי,0.762792,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
6205,להתפשר והסכמתי דיברתי המציעים דיברתי ואמרתי כלהלן שמונח לפנינו אמרתי כמציעי להצהיר דתי לעבוד בשבת שבעקבות החקיקה שעדיין הסתיימה הועילה,קורונה,0.7618085,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
18339,החינוך התרבות והספורט 17 באוקטובר בחשון התשעט פתיחת שנת הלימודים האקדמית תשעט,חינוך,0.76056707,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
8031,הנוסף פרק כג יבוא התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית לשנת התקציב התשפא-2021 קדימה האחרון הגענו מגובשים,כלכלי,0.75892913,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
4745,אתנו מטעם החינוך עינב לוק אגף בכיר זכות הדיבור תוכלי התכנית המתווה לקראת פתיחת שנת הלימודים,חינוך,0.7584726,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
7202,במשפט הקודם שרציתי משפט ויכוח ביניכם שהשרה בדברים רמזת ההתיישבות הצעירה תישאר בחושך אלמנתו הרב רזיאל שבח תישאר בחושך ילדיה לאותה התיישבות צעירה עוזר ליישובים בנגב ובגליל,ניצולי שואה,0.75834805,"('0.008*""האוצר"" + 0.005*""החלטה"" + 0.005*""לקיים"" + 0.005*""השואה"" + 0.005*""שרים"" + 0.004*""בסופו"" + 0.004*""ניצולי"" + 0.004*""הדברים"" + 0.003*""העניין"" + 0.003*""שואה""',)",2
13142,מתנצל האיחור בזאת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות במקומות 2 אה שתי סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות במקומות עבודהתיקון חכים שרוצים,קורונה,0.7579183,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
7984,עמכם הסליחה הגיע יוזם לציין התערוכה תערוכת הכדורגל שפל שמתעדת החברה הישראלית שלל גווניה תרבות הכדורגל חייבת מהמעריצות גדלתי זוהיר בהלול באוזן טיולי שבת שירים ושערים ובמושב האחורי באוטו היינו צריכים לשתוק שירים ושערים אח בנוער ודוד מקצועי שביליתי השבתות במגרשי כדורגל מכאן,בריאות,0.757796,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
3746,פתחו עבודת מייד נעבור שלשמו התכנסנו שיזמו יבגני סובה וחבר סמי אבו שחאדה המציאות שרק כמחצית מהמורים הוכשרו ללמידה מרחוק תיכף תוכנית שהצגתי הבוקר להתייחס אליה רשמית ומסודרת נצלול שאיתנו תשמעו ואחרי נצלול לנושא,חינוך,0.7577262,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
966,שאעבור לרשימת הדוברים בנקודת מכרעת מנת שהתחנה תופנה שנת התחבורה להודיע סיום ההתקשרות נצבא לסוף החודש הנוכחי כלומר מעשרה ימים המשמעות קבלת ההחלטה המשך ההפעלה התחנה לעוד ארוכות ולהמשך המפגע הסביבתי,קורונה,0.7562715,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
12986,הכלכלה דיווח השר לפיתוח הפריפריה הנגב והגליל פעילות משרדו,כלכלי,0.7555615,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
10945,פרק מיסים סעיפים 893 4 ו-6 90 91 92א3 93 95 שכולם הלכו מודה לאופוזיציה התמיכה,נשים,0.7530059,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
2049,הכלכלה פרק תחבורה התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2022 התשפא-2021 מ/1443 דנים בסעיפים 561 11 ו-19,כלכלי,0.75270134,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
8228,עשינו שהצעת אומרת שנאפשר לאב מהזמן שהיום מוקנה לאם מתוקף לידת תאומים כשעבדנו הארכת תקופת לידה והורות חייבת שמבאס תפס צירוף המילים וכולם חזרו לחופשת לידה עשר יקרה ניסינו הדברים שעבדנו עליהם שאפשר במקביל הסיבות שהגבר יחליף האשה האשה לחזור לעבודה להאריך התקופה הקטין משמעותית שיעור האבות ששותפים התקופה,בריאות,0.7525641,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
3566,ילד עולם ומלואו שהתחושה שומעים ששכלו הילד נשבר שואל להתמודד הטרגדיות הללו ואולי לנסות למנוע אותן,בריאות,0.7523842,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
5476,מאז הקודמת שהייתה ב-24 בנובמבר הרוגים ומספר ההרוגים להיום 61 הרוגים הרוג 60 סלים עיסא מיכאיל 70 מאבו סנאן שנפל מסולם במהלך ביצוע עבודות מסגרות ביישוב ההרוג ה-61 עלי חוסיין מסרי 45 מחיפה שנהרג שנפל ממלגזה במהלך עבודתו בשוק תלפיות בחיפה ונדרס על-ידי משאית,בריאות,0.75173354,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
18356,בהחלטה הקודמת התקבלה הגשתי רביזיה מצביעים הרביזיה שבעיקרון שהתנגד להחלטה הקודמת להצביע,נשים,0.7508264,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
7850,מכן הגיע אלי הסכם שנעשה המכללות לעובדי הוראה תוספת עשרה אחוזים בשכרם המקבילים בסמינרים החרדיים אינן מקבלות נשים התוספת עשרת האחוזים לשכרן ששוב משאיר אותן מאחור והתוצאה שהמורים המורות הללו עניים ממה שיהיו בשכר נמוך מאשר המקבילים עובדי הוראה במכללות שמקבלים ההסכם שנעשה תוספת לשכר,כלכלי,0.7506876,"('0.024*""שקלים"" + 0.022*""מיליון"" + 0.020*""האוצר"" + 0.019*""תקציב"" + 0.012*""שקל"" + 0.008*""ממשרד"" + 0.008*""אגף"" + 0.008*""התקציב"" + 0.008*""הכסף"" + 0.008*""מיליארד""',)",2
1836,נתחיל שעיקרו הגשת השנתי מבקר בתפקידו כנציב תלונות הציבור מברך המבקר ונציב תלונות הציבור נציבות תלונות הציבור דר אסתר,כלכלי,0.7486639,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
10993,מתחילים המשך הכלכלה ברפורמת היבוא בפרק התמרוקים שמכונה בשם הרשמי פרק כג התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2022 בסעיפים 114 115 פקודת התמרוקים,כלכלי,0.7483353,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
8958,מכבד יושב-ראש כשהוא בזמן שנקבע המגיש והרביזיה נופלת אעשה המקבילה בזמן שנקבע והרביזיה מתקבלת,בריאות,0.7481942,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
