QuoteText,OriginalTopic,Topic,Topic_Prob,,,,,,,
"התקנות האלה הן לא רק נותנות חופש אקדמי אלא הן מדגישות ונותנות אקסטרה ועושות החמרה ולא משאירות מקום לפרשנות. זה בדיוק מה שאמרת קודם כי בחוק חופש אקדמי הוא חלקי, זאת אומרת, הוא נוגע בפירוש למינוי מורות ומורים ושיטת הוראה וכולי, אבל החוק לא נוגע לאורח חיים דתי. ",בריאות,חינוך,0.9258414,,,,,,,
"החלק השני של החזרת חלק מהעודפים ממשרד האוצר, זה יהיה בוועדה. גם שם אנחנו נדון, כמו שדנו בנושא מבקר המדינה – למה יוקצה, מה שלא יחזור, אם לא יחזור לכנסת ישראל. ",בריאות,כלכלי,0.92551905,,,,,,,
"במהלך הדיונים שמתקיימים בוועדת החינוך, שומעים הרבה דעות ברוכות של הרבה ארגונים וגופים שקבעו שביתה אצלנו ואנחנו מקבלים אותם כמוסדות מובנים מאליהם וכשאתה מברר אתה רואה שאין רגולציה. אלה הילדים שלנו שהפקדנו בנחל צפית, מה שלצערנו הרב עלה בדם רב ואנחנו לא רוצים שהקורבן הזה, שכבר נאלצנו להקריב, יהיה לשווא. שלא נחזה זאת עוד במסגרת כאלה ואחרות. ",בריאות,בטחון פנים,0.9255042,,,,,,,
"בוקר טוב. קודם כל הערכה להשקעה של הוועדה בנושא של תכנית האב הלאומית, אני מוריד את הכובע על המגמות שנראות בתכנית ואני מקווה שהן ייושמו. ",בריאות,בלי,0.92537767,,,,,,,
"ד""ר אריאל אביב, אני מנהל המכון ההמטולוגי בבית חולים העמק בעפולה ואני יו""ר החוג הפליאטיבי באיגוד ההמטולוגי.",בריאות,בריאות,0.92490375,,,,,,,
"חולים רבים אינם מודעים למחלה ואינם מטופלים. היעדר טיפול יכול להביא להידרדרות שמגיעה עד לסרטן כבד ולעתים אפילו צורך בהשתלת כבד. בימים האלה זה רלוונטי במיוחד, מי שנדבק בקורונה והוא נשא של הנגיף הפטיטיס סי שכיחות החולים הקשה בקרב חולי קורונה שנושאים את הנגיף היא 17%, זאת אומרת שכיחות גבוהה מאוד, זו סכנת חיים ממשית.",בריאות,בריאות,0.9234423,,,,,,,
"בוקר טוב לכולם, אני שמחה לפתוח את דיון ועדת המשנה לקידום אנרגיות מתחדשות ופיקוח ומעקב אחר יישום ממשלת ישראל את המחוייבות שלה לאור הסכם פריז. הדיון שלנו היום יעסוק בעיקר בנושא של גז ותחנות הכוח בגז ואיך הן משתלבות באותה תכנית גדולה ויעדים גדולים של הפחתת פליטות גזי חממה ועל ההליכים שמביאים להקמתן של עשרות אלפי מגה וואטים אולי של תחנות ייצור חשמל בגז.",בריאות,אנרגיה,0.9231313,,,,,,,
"אני מזהיר את כל היושבים כאן, אני לא מתכוון לשחק עם זה, אני לא מתכוון להתווכח. אני יודע בדיוק לאן אני הולך בכל אחת מן הנקודות המונחות לפתחנו וגם עשיתי עבודה מקדימה. כל מה שאתם יכולים הוא לשפצר את עמדותיי, לא לשנות אותן, עמדותיי לא ישונו היום, ולמצוא את נקודות האיזון הנכונות, זה בסדר. יושבים פה גורמים אינטרסנטים, וזו איננה מילה רעה, לשיטתי, כל עוד הדברים מונחים על השולחן ודנים בהם בכובד-ראש. ",בריאות,בלי,0.9229961,,,,,,,
"כבוד השר, אני באמת מודה לך על ההשתתפות שלך. היום עשינו מתחילת היום, כל היחידות שאתה אמון עליהן, אז אני ברשותך אעביר לך את רשות השידור. בבקשה.",בריאות,בלי,0.9193746,,,,,,,
"גם אמרתי את שמו. התקשרתי אליו לפני הדיון הזה ושאלתי אם אני יכול לומר את שמו, ואמרתי את שמו. ""המחזות הם נוראיים"" וכו'. ",בריאות,בלי,0.91928965,,,,,,,
"ראיתי היום מאמר של כתב בשם אמנון לורד, אם אני אומר נכון את השם, שכתב שבחיפה יש קואליציה אנטי ציונית.",בריאות,בלי,0.91924536,,,,,,,
"נפתח בנציג המשרד להגנת הסביבה, גיל פרואקטור, שאחראי על התכנית הלאומית להפחתת פליטות גזי חממה. הוא יעביר את הדיווח שישראל דיווחה לאו""ם לפני כחודש, כשהוועדה התכנסה ב-17 במאי. הם היו ממש בדרכם הביתה מהכינוס של המסגרת של האמנה בה דווח לאו""ם על מה ישראל עושה. בבקשה, גיל. ",בריאות,אנרגיה,0.917272,,,,,,,
"על פי תקנון של פינוי למלונית זה 50% מהמשפחה צריכים להיות מאומתים קורונה בשביל שיוכלו לפנות אותם. לפעמים מדובר במשפחות ברוכות ילדים, משפחה של עשר נפשות או לפעמים יותר, עד שחמש נפשות לא מאומתות קורונה לא מפנים אותם מהמקום. זה דבר שבעצם גורם שאם יש שניים-שלושה בתוך המשפחה בדרך כלל אין מצב שלא יהיה מהשניים האלה כל העשרה חולים, כך שבסופו של דבר יצטרכו בסוף לפנות אותם, אז למה לחכות שעשרה יהיו חולים אם אפשר לעשות את הפינוי כבר בזמן מוקדם כשיש אבא או ילד אחד ולחכות עד שכל המשפחה תהיה חולת קורונה, או 50% מהמשפחה יהיו חולים בקורונה?",בריאות,קורונה,0.91682595,,,,,,,
"אני. אני רכז ערבויות מדינה באגף החשב הכללי. אנחנו מגיעים לוועדה מכוח דרישה בחוק ערבויות מטעם המדינה. אנחנו מבקשים להעמיד ערבות מדינה בהיקף של 200 מיליון שקלים לפרויקט התייעלות אנרגטית. הבקשה הזאת באה בהמשך להחלטות ממשלה ישנות, החל מ-2015 ועד סוף 2017, שלוש החלטות ממשלה כאשר באמצע הייתה ועידת פריס שדיברה על האקלים ומדינת ישראל הצטרפה אליה. תכנית הערבויות שהוגדרה בהחלטת הממשלה האחרונה, בדצמבר 2017, החלטה 3269, היא אחת מסך התכניות הממשלתיות עליהן הוחלט כדי להשיג את יעד הפחתת פליטות גזי החממה וההתייעלות האנרגטית עד 2030.",בריאות,אנרגיה,0.9153518,,,,,,,
"אני פותח את הישיבה בסעיף האחרון בסדר-היום: בקשה להארכת מועדים לפי חוק מימון מפלגות, התשל""ג–1973, ולפי חוק הרשויות המקומיות (מימון בחירות), התשנ""ג–1993. קודם כול הארכת מועדים לפי חוק מימון מפלגות, בבקשה, חנה רותם ממבקר המדינה.",בריאות,בלי,0.9153261,,,,,,,
"תראו, לא סתם בחר מבקר המדינה לפתוח את הדו""ח בשירו של דן אלמגור, יום יבוא. נבואה אוטופית, שבה לא יושפל שום אדם על רקע גזעו וצבעו וללא ספק היום הזה טרם הגיע למדינת ישראל. אפילו אני לא בטוחה אם הוא הגיע לכנסת ישראל למרבה הצער, למרות שאנחנו מנסים. ובכל זאת, אני חושבת שהאמירה שיוצאת פה באופן חד וברור, הן ממשרד מבקר המדינה והן מהוועדה למשרד החינוך, צריכה להיות כשירו של יעקב רוטנבליט, אם כבר בשירים עסקינן – אל תגידו יום יבוא, פשוט הביאו את היום.",בריאות,בלי,0.9147716,,,,,,,
"בפתח הדברים אני כבר אומר שהתחבטנו בימים האחרונים, גם אני וגם הייעוץ המשפטי, בדבר האגרות, ורצינו להבין קצת מכל גורמי המקצוע שיושבים פה – בעצם אני, באופן אישי, מרגישה שהבשורה היא – בואו נגיד את זה בשפה לא הכי רהוטה – ""חצי קלאץ'"". אני יותר מאשמח לגעת במספר נקודות ואולי מהן נתחיל את הדיון, על מנת שהדברים יהיו ענייניים וגורמי המקצוע יוכלו גם להתייחס לדברים בצורה ממוקדת, ולא נמרח את הדברים יותר מדי כדי שהדברים יקבלו איזה שהוא כיוון.",בריאות,בלי,0.9131583,,,,,,,
"מכיוון שיש הגבלה על מספר הנוסעים, צריך היה לתגבר את קווי האוטובוסים, והתגבור נעשה לעתים עם אוטובוסים בין-עירוניים, ששם ההנגשה שלהם היא שונה מההנגשה של האוטובוסים העירוניים. לכן הוועדה קבעה לתקופת הוראת השעה, כלומר לתקופה שיש תקנות קורונה שמגבילות את מספר הנוסעים, הקלה בדרישות הנגישות של אותם אוטובוסים שמתגברים. יש אוטובוסים עירוניים, שהם כמובן מונגשים לפי התקנות, אבל האוטובוסים שמתגברים – בהם יהיו ההקלות. הוועדה קבעה שהתדירות של אותם אוטובוסים - - -",בריאות,תחבורה,0.9121531,,,,,,,
"כבר הארכתי, אין מה למסור יותר, חוץ ממה שאנחנו מבקשים שהוועדה תוציא מכתב חריף ונקיים ישיבה איתו. ",בריאות,בלי,0.91190034,,,,,,,
