Type,QuoteWordCount,QuoteLen,StartDate,Speaker,QuoteText,NonStopwordsQuoteText,Tag
Committee,41.0,214.0,2017-07-17 12:15:00,"היו""ר משה גפני:","לעומת זאת, אם אנחנו מאריכים את זה לשנתיים, כלומר הטבות המס יהיו לארבע שנים, זה כבר פרק זמן מספיק שבן-אדם יכול לקבל החלטה לגבי העניין הזה, וכמובן חיים ילין מוסיף כל הזמן שהחוק הזה יתבטל בעזרת השם כשישרור שלום בארץ. ",לעומת מאריכים לשנתיים כלומר הטבות המס לארבע פרק שבן-אדם החלטה העניין וכמובן ילין מוסיף שהחוק יתבטל בעזרת השם כשישרור,כלכלי
Committee,132.0,771.0,2017-05-10 10:00:00,"היו""ר אלי אלאלוף:","אני חושב שיש לנו פה הזדמנות לראות מהלך ראשוני לאור הנתונים שהוצגו, היתה לי הזכות לקבל את המסמך כבר אתמול ועברתי עליו, אבל שנבין שזו רק התחלת הדרך. זו התחלת דרך, כי יש הרבה מה לעשות בתוך התוכנית הפנים-משרדית, אבל דרך ארוכה עוד יותר בתיאום בין המשרדים השונים. לא לשכוח, שהאוכלוסייה שזקוקה לכל מיני שירותים, האוכלוסייה עם הצרכים המיוחדים, עם המוגבלויות, זו אוכלוסייה שאמורה לקבל שירותים מהמדינה, מכל שירותי המדינה, והיא צריכה לקבל שירותים מתואמים, כי גם לכל אדם רגיל קשה היום להתמודד עם הבירוקרטיה, עם הפיצול והשירותים השונים, על אחת כמה וכמה אנשים עם מוגבלויות, שזקוקים לעוד יותר שירותים. לכן, אדוני המנכ""ל, זו פנייה אליך ולשר. גם אנחנו כוועדת העבודה והרווחה, נשמח לעשות את זה, ולהעביר עוד משרדים למהלכים מסוג זה כדי שיהיה תיאום בכל הנושא של האוכלוסיות עם הצרכים והמוגבלות.",הזדמנות מהלך ראשוני לאור הנתונים שהוצגו הזכות המסמך ועברתי שנבין שזו התחלת הדרך התחלת התוכנית הפנים-משרדית ארוכה בתיאום המשרדים השונים לשכוח שהאוכלוסייה שזקוקה מיני שירותים האוכלוסייה הצרכים המיוחדים המוגבלויות אוכלוסייה שאמורה שירותים מהמדינה שירותי והיא שירותים מתואמים רגיל להתמודד הבירוקרטיה הפיצול והשירותים השונים וכמה מוגבלויות שזקוקים לעוד שירותים המנכל פנייה אליך ולשר כוועדת העבודה והרווחה ולהעביר משרדים למהלכים מסוג תיאום האוכלוסיות הצרכים והמוגבלות,רווחה
Committee,24.0,144.0,2016-03-22 10:00:00,אסי מסינג:,"אני אמשיך את הסקירה מבחינת הסדר הכרונולוגי. למעשה לאחר שינוי שיטת ההצמדה לעובדי המדינה, בשנת 2012 נעשו תיקונים מקבילים גם לגבי חיילים משרתי קבע.",אמשיך הסקירה מבחינת הסדר הכרונולוגי למעשה שינוי שיטת ההצמדה לעובדי בשנת 2012 נעשו תיקונים מקבילים חיילים משרתי קבע,בלי
Committee,50.0,280.0,2018-05-22 09:00:00,"היו""ר מאיר כהן:","ברוכים הבאים. אנחנו נתחיל. יש לנו ארבעה נושאים, שלושה קשורים ישירות לתא הלחץ, ותכף אנחנו נתחיל, ועוד טענה של – שתי טענות של חבר הכנסת אלחרומי סעיד על אפליה לערבים בביקור חולים בבית החולים ברמב""ם, ושל חבר הכנסת חמד עאמר, שבדיוק הצטרף, על אפליית ערבים בביקור חולים בבית חולים רמב""ם.",ברוכים הבאים נתחיל ארבעה נושאים שלושה קשורים ישירות לתא הלחץ ותכף נתחיל טענה שתי טענות אלחרומי סעיד אפליה לערבים בביקור חולים החולים ברמבם ושל חמד עאמר שבדיוק הצטרף אפליית ערבים בביקור חולים חולים רמבם,בריאות
Committee,121.0,665.0,2020-06-30 09:30:00," << יור >> היו""ר יעקב אשר: << יור >>   ","אני אומר שוב, יש לי ביקורת וביקורת חריפה מאוד על תפקוד הממשלה כרגע, במשבר השני הזה. אני יכול להבין שאולי לא התכוננו מספיק, אני לא יכול להבין למה לא התכוננו מספיק. יש חוסר בהירות, ויותר מזה, כעס של ראשי הרשויות שלא יודעים מה לעשות. פיקוד העורף לא נמצא היום ברשויות האלה, ברשויות האדומות או אלה שהולכות להיות אדומות. אין את פיקוד העורף בשטח, כמו שהיה להן במשבר הקודם. הם רוצים להוציא אנשים למלוניות – אין להם בהירות בעניין הזה. אנשים מתקשרים לראשי הרשויות ולעובדי הרשויות המקומיות, מעבירים את זה לקופות, הקופות מעבירות את זה לפיקוד העורף, פיקוד העורף מעביר את זה למל""ל, האנשים לא במלוניות ואחר כך באים ואומרים שהאזור הוא אדום. איך הוא לא יהיה אדום? מה הוא יהיה, ורוד?",ביקורת וביקורת חריפה תפקוד במשבר להבין שאולי התכוננו להבין התכוננו חוסר בהירות ויותר כעס ראשי הרשויות פיקוד העורף ברשויות ברשויות האדומות שהולכות אדומות פיקוד העורף בשטח להן במשבר הקודם להוציא למלוניות בהירות מתקשרים לראשי הרשויות ולעובדי הרשויות המקומיות מעבירים לקופות הקופות מעבירות לפיקוד העורף פיקוד העורף מעביר למלל במלוניות ואחר באים ואומרים שהאזור אדום אדום ורוד,בטחון פנים
Committee,19.0,115.0,2018-04-23 11:10:00,"היו""ר משה גפני:","שלום לכולם, אני מתכבד לפתוח את ועדת הכספים. הנושא: החלטת הממשלה לפעול להפרטת בית הספר המרכזי למלונאות בע""מ (תדמור).",הכספים החלטת לפעול להפרטת הספר המרכזי למלונאות בעמ תדמור,כלכלי
Committee,31.0,159.0,2016-02-16 12:00:00,"היו""ר אורי מקלב:",זה נושא אחד שאנחנו מאשרים אותו ומעמידים אותו להצבעה. מי בעד הקמת ועדת המנה כפי שציינתי? שניים. פה אחד. תודה רבה. אנחנו מאשרים את הקמת ועדת המשנה עם החברים בה. ,מאשרים ומעמידים להצבעה הקמת המנה שציינתי שניים מאשרים הקמת החברים,בלי
Committee,59.0,324.0,2021-12-14 12:00:00," << יור >> היו""ר גלעד קריב: << יור >>   ","הדבר השני שספר מלכים מספר לנו על החורבן הראשון הוא על הקשר העמוק בין ההידרדרות החברתית והפגיעה בקבוצות המוחלשות ביותר בחברה לבין התפוררותה של החברה. הנביא אומר בצורה מפורשת, שהחורבן הגיע על כך שעשירי ירושלים ויהודה שחררו את עבדיהם כנדרש על פי החוק המקראי, אבל שבו וכבשו אותם תחת השררה שלהם, ועל זה בסופו של יום נגזר החורבן. ",שספר מלכים החורבן הקשר העמוק ההידרדרות החברתית והפגיעה בקבוצות המוחלשות בחברה לבין התפוררותה החברה הנביא מפורשת שהחורבן הגיע שעשירי ירושלים ויהודה שחררו עבדיהם כנדרש פי המקראי שבו וכבשו תחת השררה בסופו נגזר החורבן,רווחה
Committee,58.0,330.0,2017-05-16 13:30:00,"היו""ר זאב בנימין בגין:","שלום רב, אני מתכבד לפתוח את ישיבת ועדת החוקה, חוק ומשפט. בשם ההנהלה ו-וועד העובדים אני מתנצל על השעה שנועדה לפגישה החשובה הזאת. נצטרך לעבור אותה. לפחות ניתנה לנו אפשרות לסעוד את לבנו קלות עד תחילת הפגישה. הנושא שעל סדר-היום: הצעת חוק המאבק בטרור, התשע""ה-2015 – כאן כתוב החלק הנותר, אבל אנחנו מדברים על הפרק העוסק במעצרים מינהליים.",רב החוקה ומשפט בשם ההנהלה ו-וועד העובדים מתנצל שנועדה לפגישה החשובה נצטרך לעבור ניתנה אפשרות לסעוד לבנו קלות תחילת הפגישה שעל המאבק בטרור התשעה-2015 כתוב החלק הנותר הפרק העוסק במעצרים מינהליים,בטחון
Committee,69.0,370.0,2018-11-21 09:00:00,"היו""ר יעקב מרגי:"," נושא המכינות בוועדה הזו נדון כמה פעמים וחלק מהדמויות הופיעו כאן בוועדה. אני שמח שאנחנו שותפים ומלווים את הנושא הזה עם הצלחות לא פשוטות, ואני מכיר את הקשיים שהיו למשרד הביטחון, לצה""ל, לקרן. גם הציבור עוקב אחרי זה, חברי כנסת עוקבים אחרי זה וגם אנחנו כוועדה. לי אין ספק שהרצון של משרד הביטחון, אפשר להגדיר אותו, יותר מאשר העגל רוצה לינוק, הפרה רוצה להיניק, רק תאפשרו לנו. ",המכינות נדון וחלק מהדמויות הופיעו שותפים ומלווים הצלחות פשוטות מכיר הקשיים שהיו למשרד הביטחון לצהל לקרן הציבור עוקב עוקבים כוועדה ספק שהרצון הביטחון להגדיר מאשר העגל לינוק הפרה להיניק תאפשרו,בטחון
